#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2022 06 01 05 20 306  8.8 10.6 99.00 99.00 99.00 999 1014.5 999.0  10.2 999.0 99.0 99.00 
2022 06 01 05 30 318  8.3  9.9 99.00 99.00 99.00 999 1014.7 999.0  10.2 999.0 99.0 99.00 
2022 06 01 05 40 318  8.1 10.2  1.98  6.67  5.52 303 1014.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 05 50 316  8.4 10.1 99.00 99.00 99.00 999 1014.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 06 00 310  8.4  9.9 99.00 99.00 99.00 999 1014.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 06 10 312  8.1  9.8 99.00 99.00 99.00 999 1014.7 999.0  10.2 999.0 99.0 99.00 
2022 06 01 06 20 313  8.3 10.0 99.00 99.00 99.00 999 1014.5 999.0  10.2 999.0 99.0 99.00 
2022 06 01 06 30 314  7.8  9.6 99.00 99.00 99.00 999 1014.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 06 40 318  7.3  9.0  2.16  7.14  5.76 304 1014.8 999.0  10.2 999.0 99.0 99.00 
2022 06 01 06 50 319  7.4  9.1 99.00 99.00 99.00 999 1014.8 999.0  10.2 999.0 99.0 99.00 
2022 06 01 07 00 317  7.0  9.1 99.00 99.00 99.00 999 1015.0 999.0  10.2 999.0 99.0 99.00 
2022 06 01 07 10 315  7.0  9.1 99.00 99.00 99.00 999 1015.0 999.0  10.2 999.0 99.0 99.00 
2022 06 01 07 20 316  7.2  9.5 99.00 99.00 99.00 999 1014.9 999.0  10.2 999.0 99.0 99.00 
2022 06 01 07 30 315  8.1 10.2 99.00 99.00 99.00 999 1014.9 999.0  10.2 999.0 99.0 99.00 
2022 06 01 07 40 318  8.2 10.3  2.05  7.14  5.84 309 1014.8 999.0  10.2 999.0 99.0 99.00 
2022 06 01 07 50 318  7.9  9.5 99.00 99.00 99.00 999 1014.7 999.0  10.2 999.0 99.0 99.00 
2022 06 01 08 00 317  7.6  9.5 99.00 99.00 99.00 999 1014.8 999.0  10.2 999.0 99.0 99.00 
2022 06 01 08 10 315  7.7 10.3 99.00 99.00 99.00 999 1014.8 999.0  10.3 999.0 99.0 99.00 
2022 06 01 08 20 316  8.5 10.2 99.00 99.00 99.00 999 1014.7 999.0  10.3 999.0 99.0 99.00 
2022 06 01 08 30 317  8.4 10.1 99.00 99.00 99.00 999 1014.7 999.0  10.3 999.0 99.0 99.00 
2022 06 01 08 40 318  8.3 10.2  2.00 16.00  5.70 273 1014.8 999.0  10.3 999.0 99.0 99.00 
2022 06 01 08 50 319  7.8  9.8 99.00 99.00 99.00 999 1014.7 999.0  10.3 999.0 99.0 99.00 
2022 06 01 09 00 322  7.4  9.3 99.00 99.00 99.00 999 1014.7 999.0  10.3 999.0 99.0 99.00 
2022 06 01 09 10 318  6.8  9.0 99.00 99.00 99.00 999 1014.7 999.0  10.3 999.0 99.0 99.00 
2022 06 01 09 20 318  6.5  8.8 99.00 99.00 99.00 999 1014.7 999.0  10.3 999.0 99.0 99.00 
2022 06 01 09 30 319  7.2  8.7 99.00 99.00 99.00 999 1014.6 999.0  10.3 999.0 99.0 99.00 
2022 06 01 09 40 316  7.0  8.6  1.92  7.14  5.86 303 1014.6 999.0  10.3 999.0 99.0 99.00 
2022 06 01 09 50 318  6.8  8.3 99.00 99.00 99.00 999 1014.6 999.0  10.3 999.0 99.0 99.00 
2022 06 01 10 00 316  6.7  8.4 99.00 99.00 99.00 999 1014.5 999.0  10.3 999.0 99.0 99.00 
2022 06 01 10 10 317  6.7  8.2 99.00 99.00 99.00 999 1014.5 999.0  10.3 999.0 99.0 99.00 
2022 06 01 10 20 317  7.0  9.0 99.00 99.00 99.00 999 1014.5 999.0  10.3 999.0 99.0 99.00 
2022 06 01 10 30 318  6.8  8.7 99.00 99.00 99.00 999 1014.5 999.0  10.3 999.0 99.0 99.00 
2022 06 01 10 40 316  7.1  8.9  1.79  7.14  5.83 312 1014.5 999.0  10.3 999.0 99.0 99.00 
2022 06 01 10 50 324  7.3  8.9 99.00 99.00 99.00 999 1014.5 999.0  10.3 999.0 99.0 99.00 
2022 06 01 11 00 325  7.2  8.9 99.00 99.00 99.00 999 1014.5 999.0  10.3 999.0 99.0 99.00 
2022 06 01 11 10 324  6.5  7.8 99.00 99.00 99.00 999 1014.5 999.0  10.3 999.0 99.0 99.00 
2022 06 01 11 20 325  5.5  7.3 99.00 99.00 99.00 999 1014.6 999.0  10.3 999.0 99.0 99.00 
2022 06 01 11 30 331  4.5  6.3 99.00 99.00 99.00 999 1014.6 999.0  10.3 999.0 99.0 99.00 
2022 06 01 11 40 329  4.5  6.0  1.62  7.14  5.69 310 1014.7 999.0  10.3 999.0 99.0 99.00 
2022 06 01 11 50 326  4.4  6.0 99.00 99.00 99.00 999 1014.7 999.0  10.3 999.0 99.0 99.00 
2022 06 01 12 00 317  5.3  6.8 99.00 99.00 99.00 999 1014.8 999.0  10.3 999.0 99.0 99.00 
2022 06 01 12 10 317  6.3  8.2 99.00 99.00 99.00 999 1014.9 999.0  10.3 999.0 99.0 99.00 
2022 06 01 12 20 317  6.6  8.5 99.00 99.00 99.00 999 1015.0 999.0  10.3 999.0 99.0 99.00 
2022 06 01 12 30 317  6.6  8.5 99.00 99.00 99.00 999 1015.0 999.0  10.2 999.0 99.0 99.00 
2022 06 01 12 40 319  6.2  7.6  1.62  7.69  5.88 295 1014.9 999.0  10.2 999.0 99.0 99.00 
2022 06 01 12 50 320  6.0  7.7 99.00 99.00 99.00 999 1014.9 999.0  10.2 999.0 99.0 99.00 
2022 06 01 13 00 318  5.9  7.7 99.00 99.00 99.00 999 1015.0 999.0  10.2 999.0 99.0 99.00 
2022 06 01 13 10 323  5.7  7.6 99.00 99.00 99.00 999 1014.9 999.0  10.2 999.0 99.0 99.00 
2022 06 01 13 20 328  5.7  7.1 99.00 99.00 99.00 999 1015.0 999.0  10.1 999.0 99.0 99.00 
2022 06 01 13 30 335  4.6  6.4 99.00 99.00 99.00 999 1015.1 999.0  10.1 999.0 99.0 99.00 
2022 06 01 13 40 332  4.2  6.3  1.59  6.67  5.71 296 1015.2 999.0  10.1 999.0 99.0 99.00 
2022 06 01 13 50 323  3.6  4.8 99.00 99.00 99.00 999 1015.4 999.0  10.0 999.0 99.0 99.00 
2022 06 01 14 00 325  4.6  7.4 99.00 99.00 99.00 999 1015.4 999.0  10.0 999.0 99.0 99.00 
2022 06 01 14 10 326  6.3  8.6 99.00 99.00 99.00 999 1015.4 999.0  10.0 999.0 99.0 99.00 
2022 06 01 14 20 331  5.9  7.3 99.00 99.00 99.00 999 1015.4 999.0  10.0 999.0 99.0 99.00 
2022 06 01 14 30 325  6.2  7.4 99.00 99.00 99.00 999 1015.4 999.0  10.0 999.0 99.0 99.00 
2022 06 01 14 40 328  5.9  7.5  1.47  6.67  5.45 307 1015.4 999.0  10.1 999.0 99.0 99.00 
2022 06 01 14 50 331  5.9  7.5 99.00 99.00 99.00 999 1015.4 999.0  10.1 999.0 99.0 99.00 
2022 06 01 15 00 325  5.9  7.6 99.00 99.00 99.00 999 1015.5 999.0  10.1 999.0 99.0 99.00 
2022 06 01 15 10 326  6.0  7.2 99.00 99.00 99.00 999 1015.5 999.0  10.1 999.0 99.0 99.00 
2022 06 01 15 20 322  6.1  8.2 99.00 99.00 99.00 999 1015.6 999.0  10.1 999.0 99.0 99.00 
2022 06 01 15 30 319  6.3  7.4 99.00 99.00 99.00 999 1015.8 999.0  10.1 999.0 99.0 99.00 
2022 06 01 15 40 323  5.9  7.1  1.54  7.69  5.54 299 1015.7 999.0  10.1 999.0 99.0 99.00 
2022 06 01 15 50 321  6.0  7.1 99.00 99.00 99.00 999 1015.8 999.0  10.1 999.0 99.0 99.00 
2022 06 01 16 00 325  6.0  7.6 99.00 99.00 99.00 999 1015.9 999.0  10.1 999.0 99.0 99.00 
2022 06 01 16 10 325  5.4  6.9 99.00 99.00 99.00 999 1015.8 999.0  10.1 999.0 99.0 99.00 
2022 06 01 16 20 326  5.2  6.8 99.00 99.00 99.00 999 1015.8 999.0  10.1 999.0 99.0 99.00 
2022 06 01 16 30 324  5.2  6.3 99.00 99.00 99.00 999 1015.8 999.0  10.1 999.0 99.0 99.00 
2022 06 01 16 40 323  4.9  6.4  1.49  6.67  5.33 303 1015.7 999.0  10.2 999.0 99.0 99.00 
2022 06 01 16 50 315  4.7  6.1 99.00 99.00 99.00 999 1015.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 17 00 318  5.0  6.6 99.00 99.00 99.00 999 1015.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 17 10 313  5.4  6.9 99.00 99.00 99.00 999 1015.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 17 20 306  5.9  7.1 99.00 99.00 99.00 999 1015.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 17 30 307  5.8  6.9 99.00 99.00 99.00 999 1015.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 17 40 306  6.7  8.0  1.54  7.14  5.44 300 1015.6 999.0  10.2 999.0 99.0 99.00 
2022 06 01 17 50 310  7.0  8.7 99.00 99.00 99.00 999 1015.7 999.0  10.2 999.0 99.0 99.00 
2022 06 01 18 00 325  7.0  8.6 99.00 99.00 99.00 999 1015.8 999.0  10.2 999.0 99.0 99.00 
2022 06 01 18 10 324  6.7  8.1 99.00 99.00 99.00 999 1015.9 999.0  10.2 999.0 99.0 99.00 
2022 06 01 18 20 325  6.1  7.4 99.00 99.00 99.00 999 1015.9 999.0  10.2 999.0 99.0 99.00 
2022 06 01 18 30 331  6.1  7.9 99.00 99.00 99.00 999 1015.9 999.0  10.2 999.0 99.0 99.00 
2022 06 01 18 40 338  4.6  6.4  1.62  6.67  5.53 309 1016.0 999.0  10.3 999.0 99.0 99.00 
2022 06 01 18 50 334  5.0  6.7 99.00 99.00 99.00 999 1016.0 999.0  10.3 999.0 99.0 99.00 
2022 06 01 19 00 329  6.0  7.4 99.00 99.00 99.00 999 1016.0 999.0  10.3 999.0 99.0 99.00 
2022 06 01 19 10 318  6.7  7.9 99.00 99.00 99.00 999 1016.0 999.0  10.4 999.0 99.0 99.00 
2022 06 01 19 20 320  6.5  7.9 99.00 99.00 99.00 999 1015.9 999.0  10.4 999.0 99.0 99.00 
2022 06 01 19 30 321  6.2  7.8 99.00 99.00 99.00 999 1015.9 999.0  10.4 999.0 99.0 99.00 
2022 06 01 19 40 322  6.3  7.7  1.40  7.14  5.25 305 1015.8 999.0  10.4 999.0 99.0 99.00 
2022 06 01 19 50 321  6.1  7.4 99.00 99.00 99.00 999 1015.7 999.0  10.4 999.0 99.0 99.00 
2022 06 01 20 00 319  5.7  6.9 99.00 99.00 99.00 999 1015.6 999.0  10.5 999.0 99.0 99.00 
2022 06 01 20 10 314  5.9  7.4 99.00 99.00 99.00 999 1015.6 999.0  10.5 999.0 99.0 99.00 
2022 06 01 20 20 310  6.4  7.8 99.00 99.00 99.00 999 1015.6 999.0  10.5 999.0 99.0 99.00 
2022 06 01 20 30 309  6.1  7.6 99.00 99.00 99.00 999 1015.6 999.0  10.5 999.0 99.0 99.00 
2022 06 01 20 40 305  5.7  7.2  1.44  6.25  5.40 306 1015.6 999.0  10.6 999.0 99.0 99.00 
2022 06 01 20 50 300  5.5  7.0 99.00 99.00 99.00 999 1015.6 999.0  10.6 999.0 99.0 99.00 
2022 06 01 21 00 305  5.5  7.0 99.00 99.00 99.00 999 1015.4 999.0  10.6 999.0 99.0 99.00 
2022 06 01 21 10 301  6.4  7.9 99.00 99.00 99.00 999 1015.2 999.0  10.6 999.0 99.0 99.00 
2022 06 01 21 20 300  6.9  8.7 99.00 99.00 99.00 999 1014.9 999.0  10.6 999.0 99.0 99.00 
2022 06 01 21 30 300  5.8  7.6 99.00 99.00 99.00 999 1014.9 999.0  10.7 999.0 99.0 99.00 
2022 06 01 21 40 299  6.2  7.8  1.35  6.67  5.43 313 1014.8 999.0  10.7 999.0 99.0 99.00 
2022 06 01 21 50 297  6.1  7.5 99.00 99.00 99.00 999 1014.8 999.0  10.7 999.0 99.0 99.00 
2022 06 01 22 00 297  7.3  9.6 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00 
2022 06 01 22 10 301  7.0  9.0 99.00 99.00 99.00 999 1014.6 999.0  10.7 999.0 99.0 99.00 
2022 06 01 22 20 302  6.9  8.8 99.00 99.00 99.00 999 1014.5 999.0  10.7 999.0 99.0 99.00 
2022 06 01 22 30 299  7.4  9.1 99.00 99.00 99.00 999 1014.2 999.0  10.7 999.0 99.0 99.00 
2022 06 01 22 40 295  7.2  8.8  1.27  6.25  5.39 304 1014.2 999.0  10.7 999.0 99.0 99.00 
2022 06 01 22 50 296  7.6  9.5 99.00 99.00 99.00 999 1014.2 999.0  10.7 999.0 99.0 99.00 
2022 06 01 23 00 296  7.0  8.6 99.00 99.00 99.00 999 1014.2 999.0  10.7 999.0 99.0 99.00 
2022 06 01 23 10 294  6.8  8.3 99.00 99.00 99.00 999 1014.2 999.0  10.7 999.0 99.0 99.00 
2022 06 01 23 20 301  6.1  7.6 99.00 99.00 99.00 999 1014.2 999.0  10.7 999.0 99.0 99.00 
2022 06 01 23 30 306  5.9  7.7 99.00 99.00 99.00 999 1014.2 999.0  10.7 999.0 99.0 99.00 
2022 06 01 23 40 306  6.4  8.5  1.26 14.81  5.18 202 1014.0 999.0  10.7 999.0 99.0 99.00 
2022 06 01 23 50 305  7.1  8.6 99.00 99.00 99.00 999 1013.8 999.0  10.7 999.0 99.0 99.00 
2022 06 02 00 00 307  7.7  9.2 99.00 99.00 99.00 999 1013.7 999.0  10.7 999.0 99.0 99.00 
2022 06 02 00 10 309  8.0  9.5 99.00 99.00 99.00 999 1013.5 999.0  10.7 999.0 99.0 99.00 
2022 06 02 00 20 307  8.3  9.7 99.00 99.00 99.00 999 1013.5 999.0  10.7 999.0 99.0 99.00 
2022 06 02 00 30 305  7.5  9.8 99.00 99.00 99.00 999 1013.6 999.0  10.7 999.0 99.0 99.00 
2022 06 02 00 40 308  6.9  8.2  1.32  6.67  5.16 305 1013.6 999.0  10.7 999.0 99.0 99.00 
2022 06 02 00 50 308  7.2  8.6 99.00 99.00 99.00 999 1013.6 999.0  10.7 999.0 99.0 99.00 
2022 06 02 01 00 309  7.5  9.1 99.00 99.00 99.00 999 1013.6 999.0  10.7 999.0 99.0 99.00 
2022 06 02 01 10 309  7.7  9.6 99.00 99.00 99.00 999 1013.5 999.0  10.7 999.0 99.0 99.00 
2022 06 02 01 20 305  8.0  9.5 99.00 99.00 99.00 999 1013.4 999.0  10.7 999.0 99.0 99.00 
2022 06 02 01 30 309  8.0  9.8 99.00 99.00 99.00 999 1013.2 999.0  10.7 999.0 99.0 99.00 
2022 06 02 01 40 307  8.0  9.3  1.43 14.81  4.88 240 1013.2 999.0  10.7 999.0 99.0 99.00 
2022 06 02 01 50 308  8.0 10.2 99.00 99.00 99.00 999 1013.0 999.0  10.7 999.0 99.0 99.00 
2022 06 02 02 00 306  8.8 10.6 99.00 99.00 99.00 999 1012.9 999.0  10.7 999.0 99.0 99.00 
2022 06 02 02 10 307  9.4 11.3 99.00 99.00 99.00 999 1012.8 999.0  10.7 999.0 99.0 99.00 
2022 06 02 02 20 309  9.5 11.6 99.00 99.00 99.00 999 1012.9 999.0  10.6 999.0 99.0 99.00 
2022 06 02 02 30 310  9.5 11.3 99.00 99.00 99.00 999 1012.9 999.0  10.6 999.0 99.0 99.00 
2022 06 02 02 40 315  8.4 10.1  1.54  6.67  5.20 308 1013.1 999.0  10.6 999.0 99.0 99.00 
2022 06 02 02 50 323  7.2  9.2 99.00 99.00 99.00 999 1013.1 999.0  10.6 999.0 99.0 99.00 
2022 06 02 03 00 325  6.9  8.5 99.00 99.00 99.00 999 1013.0 999.0  10.5 999.0 99.0 99.00 
2022 06 02 03 10 317  7.1  8.7 99.00 99.00 99.00 999 1012.9 999.0  10.5 999.0 99.0 99.00 
2022 06 02 03 20 321  7.3  9.1 99.00 99.00 99.00 999 1013.0 999.0  10.5 999.0 99.0 99.00 
2022 06 02 03 30 322  6.5  8.1 99.00 99.00 99.00 999 1012.9 999.0  10.5 999.0 99.0 99.00 
2022 06 02 03 40 319  6.4  7.9  1.69  6.67  5.30 303 1012.9 999.0  10.5 999.0 99.0 99.00 
2022 06 02 03 50 314  7.3  9.0 99.00 99.00 99.00 999 1012.9 999.0  10.5 999.0 99.0 99.00 
2022 06 02 04 00 310  7.2  8.9 99.00 99.00 99.00 999 1013.0 999.0  10.5 999.0 99.0 99.00 
2022 06 02 04 10 315  6.8  8.4 99.00 99.00 99.00 999 1013.2 999.0  10.5 999.0 99.0 99.00 
2022 06 02 04 20 319  6.8  8.7 99.00 99.00 99.00 999 1013.0 999.0  10.5 999.0 99.0 99.00 
2022 06 02 04 30 322  6.8  8.2 99.00 99.00 99.00 999 1013.0 999.0  10.5 999.0 99.0 99.00 
2022 06 02 04 40 317  6.7  8.6  1.54  6.67  5.14 306 1013.0 999.0  10.5 999.0 99.0 99.00 
2022 06 02 04 50 320  7.1  8.5 99.00 99.00 99.00 999 1012.9 999.0  10.5 999.0 99.0 99.00 
2022 06 02 05 00 324  6.6  8.6 99.00 99.00 99.00 999 1013.1 999.0  10.5 999.0 99.0 99.00 
2022 06 02 05 10 323  6.2  8.5 99.00 99.00 99.00 999 1013.0 999.0  10.5 999.0 99.0 99.00 
2022 06 02 05 20 316  7.8 10.1 99.00 99.00 99.00 999 1012.8 999.0  10.5 999.0 99.0 99.00 
2022 06 02 05 30 307  8.7 11.0 99.00 99.00 99.00 999 1012.8 999.0  10.5 999.0 99.0 99.00 
2022 06 02 05 40 309  9.2 10.8  1.63  6.25  4.89 310 1012.9 999.0  10.5 999.0 99.0 99.00 
2022 06 02 05 50 308  8.3 10.5 99.00 99.00 99.00 999 1013.1 999.0  10.4 999.0 99.0 99.00 
2022 06 02 06 00 307  7.6  9.8 99.00 99.00 99.00 999 1013.1 999.0  10.4 999.0 99.0 99.00 
2022 06 02 06 10 314  6.8  8.5 99.00 99.00 99.00 999 1013.2 999.0  10.4 999.0 99.0 99.00 
2022 06 02 06 20 313  6.5  8.5 99.00 99.00 99.00 999 1013.2 999.0  10.4 999.0 99.0 99.00 
2022 06 02 06 30 319  6.2  7.9 99.00 99.00 99.00 999 1013.3 999.0  10.4 999.0 99.0 99.00 
2022 06 02 06 40 331  5.2  7.0  1.77  6.25  5.26 310 1013.4 999.0  10.4 999.0 99.0 99.00 
2022 06 02 06 50 337  5.2  6.7 99.00 99.00 99.00 999 1013.5 999.0  10.4 999.0 99.0 99.00 
2022 06 02 07 00 335  4.7  6.1 99.00 99.00 99.00 999 1013.5 999.0  10.4 999.0 99.0 99.00 
2022 06 02 07 10 334  4.2  5.9 99.00 99.00 99.00 999 1013.4 999.0  10.3 999.0 99.0 99.00 
2022 06 02 07 20 330  4.5  6.8 99.00 99.00 99.00 999 1013.4 999.0  10.3 999.0 99.0 99.00 
2022 06 02 07 30 336  4.9  7.1 99.00 99.00 99.00 999 1013.3 999.0  10.3 999.0 99.0 99.00 
2022 06 02 07 40 332  5.3  7.0  1.77  6.67  5.44 307 1013.4 999.0  10.3 999.0 99.0 99.00 
2022 06 02 07 50 333  5.3  6.6 99.00 99.00 99.00 999 1013.2 999.0  10.3 999.0 99.0 99.00 
2022 06 02 08 00 331  6.1  8.2 99.00 99.00 99.00 999 1013.1 999.0  10.3 999.0 99.0 99.00 
2022 06 02 08 10 320  6.9  9.0 99.00 99.00 99.00 999 1013.0 999.0  10.3 999.0 99.0 99.00 
2022 06 02 08 20 313  8.1 10.0 99.00 99.00 99.00 999 1012.8 999.0  10.3 999.0 99.0 99.00 
2022 06 02 08 30 309  8.4  9.8 99.00 99.00 99.00 999 1012.8 999.0  10.3 999.0 99.0 99.00 
2022 06 02 08 40 307  8.3 10.3  1.50  6.67  4.86 311 1012.9 999.0  10.3 999.0 99.0 99.00 
2022 06 02 08 50 306  8.3  9.8 99.00 99.00 99.00 999 1012.9 999.0  10.3 999.0 99.0 99.00 
2022 06 02 09 00 308  7.7  8.9 99.00 99.00 99.00 999 1012.9 999.0  10.3 999.0 99.0 99.00 
2022 06 02 09 10 316  7.1  9.4 99.00 99.00 99.00 999 1012.9 999.0  10.3 999.0 99.0 99.00 
2022 06 02 09 20 318  7.7 10.0 99.00 99.00 99.00 999 1012.9 999.0  10.2 999.0 99.0 99.00 
2022 06 02 09 30 320  9.0 11.0 99.00 99.00 99.00 999 1012.9 999.0  10.2 999.0 99.0 99.00 
2022 06 02 09 40 316  9.1 10.7  1.42  5.88  4.82 309 1012.8 999.0  10.2 999.0 99.0 99.00 
2022 06 02 09 50 317  8.7 11.0 99.00 99.00 99.00 999 1012.7 999.0  10.2 999.0 99.0 99.00 
2022 06 02 10 00 314  8.4 10.7 99.00 99.00 99.00 999 1012.6 999.0  10.2 999.0 99.0 99.00 
2022 06 02 10 10 313  8.2 10.0 99.00 99.00 99.00 999 1012.6 999.0  10.2 999.0 99.0 99.00 
2022 06 02 10 20 314  8.2 10.6 99.00 99.00 99.00 999 1012.6 999.0  10.1 999.0 99.0 99.00 
2022 06 02 10 30 315  7.2  9.2 99.00 99.00 99.00 999 1012.6 999.0  10.1 999.0 99.0 99.00 
2022 06 02 10 40 314  7.2  9.4  1.42  5.56  4.89 300 1012.6 999.0  10.1 999.0 99.0 99.00 
2022 06 02 10 50 309  7.5 10.1 99.00 99.00 99.00 999 1012.6 999.0  10.0 999.0 99.0 99.00 
2022 06 02 11 00 305  8.1 10.5 99.00 99.00 99.00 999 1012.7 999.0  10.0 999.0 99.0 99.00 
2022 06 02 11 10 306  7.8  9.7 99.00 99.00 99.00 999 1012.7 999.0  10.0 999.0 99.0 99.00 
2022 06 02 11 20 308  6.9  8.2 99.00 99.00 99.00 999 1012.8 999.0   9.9 999.0 99.0 99.00 
2022 06 02 11 30 305  8.0  9.8 99.00 99.00 99.00 999 1012.6 999.0   9.9 999.0 99.0 99.00 
2022 06 02 11 40 301  9.5 11.5  1.34 13.79  4.67 196 1012.4 999.0   9.9 999.0 99.0 99.00 
2022 06 02 11 50 305  9.3 11.5 99.00 99.00 99.00 999 1012.7 999.0   9.8 999.0 99.0 99.00 
2022 06 02 12 00 309  9.5 12.1 99.00 99.00 99.00 999 1012.5 999.0   9.8 999.0 99.0 99.00 
2022 06 02 12 10 312  8.8 10.9 99.00 99.00 99.00 999 1012.4 999.0   9.8 999.0 99.0 99.00 
2022 06 02 12 20 323  7.3  9.0 99.00 99.00 99.00 999 1012.6 999.0   9.8 999.0 99.0 99.00 
2022 06 02 12 30 322  6.6  8.4 99.00 99.00 99.00 999 1012.9 999.0   9.7 999.0 99.0 99.00 
2022 06 02 12 40 320  7.1  9.5  1.40 19.05  4.82 172 1013.0 999.0   9.7 999.0 99.0 99.00 
2022 06 02 12 50 315  6.9  8.9 99.00 99.00 99.00 999 1013.0 999.0   9.7 999.0 99.0 99.00 
2022 06 02 13 00 317  8.4 10.2 99.00 99.00 99.00 999 1012.8 999.0   9.7 999.0 99.0 99.00 
2022 06 02 13 10 316  7.7 10.0 99.00 99.00 99.00 999 1012.9 999.0   9.7 999.0 99.0 99.00 
2022 06 02 13 20 311  7.5  9.3 99.00 99.00 99.00 999 1013.0 999.0   9.7 999.0 99.0 99.00 
